date,primary_type,district,arrest,year
2005-06-27 11:06:19+00:00,BATTERY,19,False,2005
2001-10-21 08:00:00+00:00,THEFT,20,False,2001
2017-08-23 22:30:00+00:00,ASSAULT,22,True,2017
2002-03-19 13:30:00+00:00,CRIMINAL DAMAGE,22,False,2002
2022-10-23 18:57:00+00:00,ASSAULT,22,False,2022
2004-02-25 10:00:00+00:00,BATTERY,22,False,2004
2008-05-29 17:24:22+00:00,CRIMINAL DAMAGE,24,False,2008
2007-12-29 20:37:41+00:00,NARCOTICS,24,True,2007
2009-07-01 17:00:00+00:00,THEFT,24,False,2009
2008-03-04 07:00:00+00:00,OTHER OFFENSE,25,False,2008
2015-12-14 14:30:00+00:00,THEFT,25,False,2015
2021-05-23 00:00:00+00:00,BATTERY,1,False,2021
2011-02-10 14:00:00+00:00,CRIMINAL TRESPASS,1,True,2011
2011-10-19 11:00:00+00:00,THEFT,1,True,2011
2003-12-15 08:00:00+00:00,OTHER OFFENSE,2,False,2003
2001-11-08 20:15:59+00:00,BURGLARY,2,False,2001
2014-10-30 17:00:00+00:00,BATTERY,2,False,2014
2004-07-07 06:41:00+00:00,BURGLARY,2,False,2004
2014-02-07 08:23:00+00:00,BATTERY,2,True,2014
2011-01-23 00:25:00+00:00,CRIMINAL TRESPASS,3,True,2011
2004-04-23 14:00:00+00:00,NARCOTICS,3,True,2004
2013-01-23 14:35:00+00:00,CRIMINAL DAMAGE,3,True,2013
2024-06-05 12:27:00+00:00,OTHER OFFENSE,3,False,2024
2004-06-01 00:01:00+00:00,THEFT,3,False,2004
2015-06-07 22:00:00+00:00,MOTOR VEHICLE THEFT,3,False,2015
2022-04-10 14:03:00+00:00,BATTERY,3,False,2022
2018-12-25 14:15:00+00:00,ASSAULT,3,False,2018
2004-09-09 17:30:00+00:00,BATTERY,4,False,2004
2007-03-01 16:44:40+00:00,BURGLARY,4,False,2007
2011-07-03 05:00:00+00:00,BATTERY,4,False,2011
2022-12-28 16:30:00+00:00,DECEPTIVE PRACTICE,5,False,2022
2011-12-12 16:25:00+00:00,BATTERY,5,False,2011
2004-09-26 03:50:04+00:00,BATTERY,6,False,2004
2010-06-09 22:00:00+00:00,NARCOTICS,6,True,2010
2020-12-06 13:00:00+00:00,CRIMINAL TRESPASS,6,False,2020
2004-07-16 22:40:00+00:00,OTHER OFFENSE,6,False,2004
2002-06-20 19:30:00+00:00,ASSAULT,6,False,2002
2005-12-24 00:30:00+00:00,CRIMINAL DAMAGE,6,False,2005
2015-08-22 09:00:00+00:00,BURGLARY,6,False,2015
2017-10-16 08:30:00+00:00,BATTERY,6,False,2017
2009-11-29 03:30:00+00:00,BATTERY,7,False,2009
2007-05-31 09:00:00+00:00,THEFT,7,False,2007
2002-03-27 06:50:00+00:00,BATTERY,7,False,2002
2014-01-11 20:30:00+00:00,THEFT,7,False,2014
2014-05-06 15:00:00+00:00,NARCOTICS,7,True,2014
2018-11-08 09:00:00+00:00,THEFT,7,False,2018
2017-07-05 18:00:00+00:00,MOTOR VEHICLE THEFT,7,False,2017
2007-05-26 12:44:52+00:00,CRIMINAL DAMAGE,7,False,2007
2002-01-14 13:05:00+00:00,NARCOTICS,8,True,2002
2008-04-27 01:20:00+00:00,BATTERY,8,False,2008
2005-01-05 06:00:00+00:00,CRIMINAL DAMAGE,9,False,2005
2004-01-02 09:10:00+00:00,ROBBERY,10,False,2004
2023-07-02 17:00:00+00:00,THEFT,10,False,2023
2006-12-07 16:45:00+00:00,ASSAULT,11,False,2006
2010-03-09 00:30:00+00:00,CRIMINAL DAMAGE,11,False,2010
2006-06-06 00:50:00+00:00,CRIMINAL DAMAGE,11,False,2006
2013-11-18 20:50:00+00:00,NARCOTICS,11,True,2013
2009-12-04 23:30:00+00:00,THEFT,12,False,2009
2003-06-14 08:00:00+00:00,DECEPTIVE PRACTICE,12,False,2003
2001-06-08 13:30:00+00:00,OTHER OFFENSE,12,False,2001
2009-10-12 13:55:00+00:00,THEFT,12,False,2009
2007-09-30 00:10:00+00:00,OTHER OFFENSE,12,False,2007
2009-08-29 23:00:00+00:00,MOTOR VEHICLE THEFT,12,False,2009
2015-02-07 21:57:00+00:00,PUBLIC PEACE VIOLATION,12,True,2015
2006-12-20 16:00:00+00:00,ROBBERY,12,False,2006
2006-02-28 11:19:44+00:00,CRIMINAL TRESPASS,15,True,2006
2010-06-29 08:45:00+00:00,THEFT,16,False,2010
2008-09-25 06:30:00+00:00,BURGLARY,16,False,2008
2017-02-02 21:43:00+00:00,ROBBERY,17,False,2017
2005-11-15 07:00:00+00:00,THEFT,17,False,2005
2017-03-22 17:00:00+00:00,DECEPTIVE PRACTICE,17,False,2017
2012-06-09 00:31:00+00:00,ROBBERY,18,False,2012
2022-10-08 01:00:00+00:00,BATTERY,18,False,2022
2003-11-11 09:00:00+00:00,DECEPTIVE PRACTICE,18,False,2003
2022-11-03 02:30:00+00:00,MOTOR VEHICLE THEFT,19,False,2022
2012-09-23 01:00:00+00:00,DECEPTIVE PRACTICE,19,False,2012
2006-07-14 23:18:00+00:00,ROBBERY,19,False,2006
2013-07-20 03:04:00+00:00,CRIMINAL DAMAGE,19,True,2013
2010-06-13 11:00:00+00:00,SEX OFFENSE,19,True,2010
2002-06-05 17:30:00+00:00,BURGLARY,19,False,2002
2014-06-21 11:00:00+00:00,THEFT,19,False,2014
2019-05-31 01:00:00+00:00,THEFT,19,False,2019
2005-01-28 23:17:53+00:00,CRIMINAL TRESPASS,9,True,2005
2002-12-31 18:00:00+00:00,THEFT,2,False,2002
2012-06-19 00:01:00+00:00,OTHER OFFENSE,22,False,2012
2014-05-07 04:00:00+00:00,CRIM SEXUAL ASSAULT,22,False,2014
2019-04-04 00:15:00+00:00,THEFT,22,False,2019
2004-09-23 00:00:00+00:00,THEFT,22,False,2004
2002-06-09 07:55:00+00:00,BATTERY,19,True,2002
2001-06-18 18:15:00+00:00,LIQUOR LAW VIOLATION,25,True,2001
2016-08-10 13:00:00+00:00,BURGLARY,25,False,2016
2007-11-20 20:08:00+00:00,THEFT,25,False,2007
2012-11-24 21:30:00+00:00,BURGLARY,25,False,2012
2001-11-20 15:30:00+00:00,CRIMINAL TRESPASS,1,True,2001
2013-09-07 01:43:00+00:00,BATTERY,1,True,2013
2004-05-06 19:20:00+00:00,BATTERY,1,True,2004
2002-06-05 13:32:57+00:00,DECEPTIVE PRACTICE,2,True,2002
2018-09-17 09:00:00+00:00,THEFT,2,False,2018
2006-10-17 23:10:00+00:00,BATTERY,3,False,2006
2004-05-23 10:30:00+00:00,THEFT,3,False,2004
2020-06-15 00:00:00+00:00,CRIMINAL SEXUAL ASSAULT,3,False,2020
2019-09-26 07:53:00+00:00,BATTERY,3,True,2019
2010-02-20 14:40:00+00:00,BATTERY,3,False,2010
2004-10-12 16:30:00+00:00,MOTOR VEHICLE THEFT,3,False,2004
2010-07-05 20:15:00+00:00,BATTERY,3,False,2010
2002-09-21 22:15:00+00:00,BATTERY,3,False,2002
2021-12-03 08:06:00+00:00,BATTERY,3,False,2021
2005-10-28 16:00:00+00:00,CRIMINAL DAMAGE,3,False,2005
2012-05-23 18:00:00+00:00,OTHER OFFENSE,4,False,2012
2011-12-15 15:00:00+00:00,BATTERY,4,False,2011
2012-07-15 12:00:00+00:00,BURGLARY,4,False,2012
2016-01-30 18:08:00+00:00,OTHER OFFENSE,4,True,2016
2002-07-15 08:25:00+00:00,CRIMINAL DAMAGE,4,False,2002
2007-08-09 17:52:21+00:00,BURGLARY,4,False,2007
2009-12-14 19:30:00+00:00,CRIMINAL DAMAGE,5,False,2009
2003-04-18 12:54:09+00:00,BATTERY,5,False,2003
2006-05-30 20:00:00+00:00,BATTERY,5,False,2006
2019-05-12 07:30:00+00:00,THEFT,5,False,2019
2003-12-13 23:05:00+00:00,BURGLARY,6,False,2003
2009-05-16 15:00:00+00:00,OFFENSE INVOLVING CHILDREN,6,False,2009
2005-12-07 22:44:33+00:00,NARCOTICS,6,True,2005
2016-09-06 09:00:00+00:00,OTHER OFFENSE,6,False,2016
2001-05-04 16:00:00+00:00,THEFT,7,False,2001
2007-03-31 06:00:00+00:00,THEFT,7,False,2007
2008-12-14 16:05:24+00:00,NARCOTICS,7,True,2008
2013-08-12 11:30:00+00:00,BATTERY,7,False,2013
2023-07-26 09:00:00+00:00,DECEPTIVE PRACTICE,7,False,2023
2007-12-26 22:00:00+00:00,SEX OFFENSE,7,False,2007
2009-07-24 00:40:00+00:00,CRIMINAL DAMAGE,8,False,2009
2006-04-16 12:00:00+00:00,THEFT,8,False,2006
2004-01-06 16:20:00+00:00,OTHER OFFENSE,8,False,2004
2020-02-22 09:00:00+00:00,ASSAULT,8,False,2020
2006-11-09 09:00:00+00:00,CRIMINAL DAMAGE,8,False,2006
2001-11-01 01:00:00+00:00,THEFT,8,False,2001
2019-10-01 09:15:00+00:00,THEFT,8,False,2019
2023-06-25 22:00:00+00:00,ROBBERY,10,False,2023
2003-03-25 06:00:00+00:00,ROBBERY,10,False,2003
2015-08-28 19:00:00+00:00,BATTERY,10,True,2015
2001-06-09 13:00:00+00:00,OTHER OFFENSE,11,False,2001
2014-12-27 11:15:00+00:00,THEFT,11,False,2014
2011-10-26 01:30:00+00:00,OTHER OFFENSE,12,False,2011
2019-03-28 15:30:00+00:00,BATTERY,12,True,2019
2002-04-27 22:55:00+00:00,NARCOTICS,12,True,2002
2001-03-19 16:00:00+00:00,MOTOR VEHICLE THEFT,14,False,2001
2010-08-21 23:45:00+00:00,CRIMINAL DAMAGE,14,False,2010
2012-06-02 00:00:00+00:00,BATTERY,14,False,2012
2001-07-27 20:00:00+00:00,BATTERY,14,False,2001
2003-11-11 14:43:44+00:00,NARCOTICS,15,True,2003
2002-09-05 10:00:00+00:00,CRIMINAL DAMAGE,15,False,2002
2003-04-23 11:30:00+00:00,THEFT,16,False,2003
2015-10-02 10:00:00+00:00,DECEPTIVE PRACTICE,16,False,2015
2003-03-06 00:01:00+00:00,THEFT,16,False,2003
2003-01-30 10:30:00+00:00,BURGLARY,17,False,2003
2012-08-02 09:30:00+00:00,OTHER OFFENSE,17,False,2012
2011-05-21 18:00:00+00:00,MOTOR VEHICLE THEFT,17,False,2011
2005-10-13 19:02:00+00:00,CRIMINAL TRESPASS,17,True,2005
2008-06-29 22:00:00+00:00,THEFT,18,False,2008
2002-07-04 11:07:00+00:00,THEFT,18,True,2002
2018-09-07 12:00:00+00:00,THEFT,18,False,2018
2004-02-24 16:25:00+00:00,THEFT,18,False,2004
2015-03-16 10:00:00+00:00,OFFENSE INVOLVING CHILDREN,19,False,2015
2004-09-25 09:05:53+00:00,ASSAULT,20,False,2004
2003-02-16 21:45:00+00:00,CRIMINAL TRESPASS,20,True,2003
2005-08-01 13:47:00+00:00,NARCOTICS,20,True,2005
2005-12-02 07:30:00+00:00,BATTERY,1,False,2005
2022-07-20 22:00:00+00:00,MOTOR VEHICLE THEFT,22,False,2022
2004-01-16 11:00:00+00:00,DECEPTIVE PRACTICE,22,False,2004
2005-05-25 21:00:00+00:00,DECEPTIVE PRACTICE,22,False,2005
2014-11-27 18:00:00+00:00,CRIMINAL DAMAGE,24,False,2014
2024-12-03 11:45:00+00:00,SEX OFFENSE,25,False,2024
2008-09-11 21:12:00+00:00,NARCOTICS,25,True,2008
2020-06-14 11:59:00+00:00,WEAPONS VIOLATION,25,False,2020
2001-09-24 23:25:00+00:00,PROSTITUTION,25,True,2001
2002-05-03 21:40:00+00:00,PUBLIC PEACE VIOLATION,25,True,2002
2015-07-12 17:50:00+00:00,MOTOR VEHICLE THEFT,25,True,2015
2010-12-17 10:50:00+00:00,NARCOTICS,25,True,2010
2017-08-01 14:30:00+00:00,THEFT,1,False,2017
2021-10-06 13:25:00+00:00,CRIMINAL DAMAGE,1,True,2021
2003-07-03 17:10:00+00:00,THEFT,1,False,2003
2012-01-19 19:15:00+00:00,ROBBERY,1,False,2012
2006-04-17 20:35:00+00:00,BATTERY,2,False,2006
2005-02-26 20:21:00+00:00,NARCOTICS,2,True,2005
2019-04-13 19:50:00+00:00,BATTERY,2,False,2019
2001-08-25 22:25:58+00:00,CRIMINAL DAMAGE,2,False,2001
2021-09-27 18:39:00+00:00,OTHER OFFENSE,2,True,2021
2004-02-25 20:03:00+00:00,BATTERY,2,True,2004
2002-02-26 02:58:42+00:00,CRIM SEXUAL ASSAULT,2,False,2002
2023-09-25 23:30:00+00:00,OTHER OFFENSE,3,False,2023
2012-01-17 18:05:00+00:00,OTHER OFFENSE,3,False,2012
2019-04-19 12:00:00+00:00,THEFT,4,False,2019
2012-11-12 11:06:00+00:00,THEFT,4,True,2012
2001-10-20 17:00:00+00:00,THEFT,5,False,2001
2024-09-23 18:30:00+00:00,THEFT,5,False,2024
2004-08-06 02:30:00+00:00,BATTERY,5,False,2004
2010-06-12 15:00:00+00:00,THEFT,5,False,2010
2019-07-02 15:00:00+00:00,OTHER OFFENSE,5,False,2019
2001-07-04 01:22:00+00:00,THEFT,5,False,2001
2010-06-26 13:35:00+00:00,BATTERY,5,True,2010
2006-09-25 16:20:00+00:00,CRIMINAL DAMAGE,5,False,2006
2019-07-21 04:44:00+00:00,BATTERY,6,False,2019
2020-04-22 09:42:00+00:00,DECEPTIVE PRACTICE,6,False,2020
2012-08-15 18:00:00+00:00,BURGLARY,6,False,2012
2006-01-28 15:00:00+00:00,BATTERY,6,False,2006
2005-11-21 08:10:00+00:00,PROSTITUTION,7,True,2005
2011-11-04 15:30:00+00:00,BURGLARY,7,False,2011
2009-04-15 15:00:00+00:00,BATTERY,3,False,2009
2002-06-29 03:10:00+00:00,CRIMINAL DAMAGE,7,False,2002
2018-07-03 02:09:00+00:00,INTERFERENCE WITH PUBLIC OFFICER,7,True,2018
2003-05-04 23:26:00+00:00,NARCOTICS,7,True,2003
2002-06-26 21:00:00+00:00,BURGLARY,7,False,2002
2008-03-29 22:40:00+00:00,NARCOTICS,7,True,2008
2010-09-18 16:30:00+00:00,OTHER OFFENSE,8,False,2010
2013-05-02 19:30:00+00:00,BATTERY,8,False,2013
2002-09-17 20:15:00+00:00,THEFT,8,False,2002
2014-08-20 14:55:00+00:00,NARCOTICS,8,True,2014
2007-04-16 22:00:00+00:00,CRIMINAL DAMAGE,8,False,2007
2011-07-24 20:00:00+00:00,THEFT,9,False,2011
2012-07-06 20:12:00+00:00,CRIMINAL DAMAGE,9,False,2012
2003-12-13 18:00:00+00:00,THEFT,10,False,2003
2021-05-11 10:00:00+00:00,OTHER OFFENSE,10,False,2021
2009-02-09 15:00:00+00:00,ASSAULT,10,True,2009
2008-09-01 20:15:00+00:00,BATTERY,10,False,2008
2003-08-01 00:55:00+00:00,NARCOTICS,10,True,2003
2006-10-04 13:45:00+00:00,NARCOTICS,10,True,2006
2002-05-20 18:30:00+00:00,THEFT,10,False,2002
2016-01-21 14:35:00+00:00,THEFT,11,True,2016
2009-05-11 19:00:00+00:00,THEFT,11,False,2009
2005-06-17 15:30:00+00:00,NARCOTICS,11,True,2005
2010-10-18 14:30:00+00:00,ASSAULT,11,False,2010
2001-06-06 13:15:00+00:00,CRIMINAL DAMAGE,11,False,2001
2018-09-20 08:00:00+00:00,BATTERY,11,False,2018
2006-09-20 18:47:49+00:00,NARCOTICS,11,True,2006
2016-07-14 18:30:00+00:00,THEFT,11,False,2016
2012-11-08 07:38:00+00:00,PROSTITUTION,11,True,2012
2008-09-05 00:00:00+00:00,THEFT,11,False,2008
2005-02-25 21:17:46+00:00,NARCOTICS,11,True,2005
2020-02-19 15:45:00+00:00,BATTERY,11,False,2020
2005-03-29 03:00:00+00:00,CRIMINAL DAMAGE,11,False,2005
2008-05-20 00:00:00+00:00,CRIMINAL DAMAGE,12,False,2008
2003-07-10 20:37:00+00:00,NARCOTICS,12,True,2003
2014-05-21 18:38:00+00:00,ASSAULT,14,True,2014
2024-07-05 19:14:00+00:00,OTHER OFFENSE,14,True,2024
2016-11-25 18:00:00+00:00,NARCOTICS,15,True,2016
2010-11-07 14:25:00+00:00,NARCOTICS,15,True,2010
2023-03-24 16:46:00+00:00,DECEPTIVE PRACTICE,17,False,2023
2014-05-27 14:35:00+00:00,THEFT,17,False,2014
2014-11-24 13:00:00+00:00,THEFT,18,False,2014
2007-10-14 00:30:00+00:00,PROSTITUTION,18,True,2007
2008-04-07 19:10:00+00:00,BATTERY,18,False,2008
2009-03-18 21:30:00+00:00,CRIMINAL TRESPASS,18,True,2009
2004-01-01 00:00:00+00:00,THEFT,18,False,2004
2010-06-30 19:05:00+00:00,ASSAULT,19,False,2010
2021-11-08 18:45:00+00:00,CRIMINAL DAMAGE,19,False,2021
2002-06-12 17:54:39+00:00,NARCOTICS,1,True,2002
2010-06-18 12:00:00+00:00,THEFT,22,False,2010
2012-08-13 16:30:00+00:00,THEFT,22,False,2012
2017-07-03 16:32:05+00:00,NARCOTICS,22,True,2017
2002-06-18 05:14:57+00:00,BATTERY,19,False,2002
2003-07-31 21:30:00+00:00,BATTERY,24,False,2003
2022-08-29 21:20:00+00:00,THEFT,24,False,2022
2007-04-27 12:52:17+00:00,BATTERY,24,False,2007
2001-07-20 21:30:00+00:00,BATTERY,25,False,2001
2017-12-16 16:00:00+00:00,DECEPTIVE PRACTICE,25,False,2017
2017-12-15 17:00:00+00:00,DECEPTIVE PRACTICE,25,False,2017
2011-01-30 12:00:00+00:00,CRIMINAL DAMAGE,25,False,2011
2017-03-29 15:50:00+00:00,CRIMINAL DAMAGE,25,False,2017
2019-04-13 04:55:00+00:00,CRIMINAL DAMAGE,25,False,2019
2013-01-31 13:00:00+00:00,THEFT,25,False,2013
2013-04-28 00:01:00+00:00,THEFT,25,False,2013
2023-07-01 06:30:00+00:00,THEFT,1,False,2023
2024-09-10 04:13:00+00:00,ROBBERY,1,False,2024
2012-11-24 20:00:00+00:00,THEFT,2,False,2012
2017-02-16 09:35:00+00:00,NARCOTICS,2,True,2017
2007-09-08 00:15:00+00:00,BATTERY,3,False,2007
2024-02-18 06:00:00+00:00,ASSAULT,3,False,2024
2009-04-08 21:58:50+00:00,NARCOTICS,3,True,2009
2008-02-01 21:00:00+00:00,THEFT,3,False,2008
2002-04-29 19:00:00+00:00,BURGLARY,3,False,2002
2012-11-07 02:24:00+00:00,NARCOTICS,3,True,2012
2005-01-10 11:30:00+00:00,BATTERY,4,False,2005
2011-07-18 09:30:00+00:00,THEFT,4,False,2011
2017-01-17 19:40:00+00:00,CRIMINAL DAMAGE,4,True,2017
2002-05-03 08:50:00+00:00,CRIMINAL DAMAGE,4,False,2002
2017-06-24 15:12:00+00:00,BATTERY,4,False,2017
2012-11-25 17:00:00+00:00,BATTERY,5,False,2012
2009-11-04 09:40:00+00:00,OTHER OFFENSE,5,False,2009
2017-07-27 22:15:00+00:00,BATTERY,5,True,2017
2007-04-01 12:00:00+00:00,OTHER OFFENSE,6,False,2007
2021-01-31 12:45:00+00:00,BATTERY,6,False,2021
2013-12-13 15:30:00+00:00,THEFT,6,False,2013
2020-07-31 19:06:00+00:00,BATTERY,6,False,2020
2005-11-10 22:30:00+00:00,THEFT,6,False,2005
2022-03-30 20:00:00+00:00,THEFT,6,False,2022
2024-07-19 11:57:00+00:00,ASSAULT,6,False,2024
2010-10-16 11:00:00+00:00,BURGLARY,6,False,2010
2001-11-09 00:01:00+00:00,OTHER OFFENSE,7,False,2001
2001-08-08 19:10:00+00:00,ASSAULT,7,False,2001
2016-06-24 11:32:00+00:00,NARCOTICS,7,True,2016
2002-02-01 17:42:00+00:00,NARCOTICS,7,True,2002
2014-06-18 19:00:00+00:00,OTHER OFFENSE,7,False,2014
2005-07-13 19:00:00+00:00,BURGLARY,7,False,2005
2001-02-21 13:00:00+00:00,BURGLARY,8,False,2001
2006-12-10 17:00:00+00:00,BURGLARY,8,False,2006
2007-02-14 08:30:00+00:00,BURGLARY,9,False,2007
2011-06-26 01:30:00+00:00,BATTERY,10,False,2011
2006-09-22 01:30:00+00:00,CRIMINAL DAMAGE,10,False,2006
2003-06-25 12:30:00+00:00,THEFT,10,False,2003
2004-02-02 17:30:00+00:00,THEFT,10,False,2004
2016-08-29 11:40:00+00:00,CRIMINAL TRESPASS,11,True,2016
2024-11-06 20:53:00+00:00,PROSTITUTION,11,True,2024
2010-06-11 14:00:00+00:00,OFFENSE INVOLVING CHILDREN,11,True,2010
2020-12-20 16:12:00+00:00,MOTOR VEHICLE THEFT,11,False,2020
2008-09-15 12:15:00+00:00,MOTOR VEHICLE THEFT,11,False,2008
2010-04-08 20:50:00+00:00,NARCOTICS,11,True,2010
2024-12-07 18:00:00+00:00,CRIMINAL DAMAGE,11,False,2024
2011-10-02 07:40:00+00:00,BATTERY,12,False,2011
2001-06-24 17:41:52+00:00,BATTERY,12,False,2001
2008-03-06 09:00:00+00:00,THEFT,12,False,2008
2020-02-16 17:30:00+00:00,THEFT,12,False,2020
2002-12-03 18:15:00+00:00,NARCOTICS,12,True,2002
2003-09-03 16:45:00+00:00,OTHER OFFENSE,14,False,2003
2003-06-25 16:30:00+00:00,CRIMINAL TRESPASS,14,False,2003
2004-06-23 20:30:00+00:00,CRIMINAL DAMAGE,14,False,2004
2020-05-31 01:00:00+00:00,BURGLARY,14,False,2020
2011-09-12 09:00:00+00:00,OTHER OFFENSE,14,False,2011
2013-12-15 03:40:00+00:00,BATTERY,15,False,2013
2001-04-29 09:00:00+00:00,MOTOR VEHICLE THEFT,15,False,2001
2001-02-22 16:00:00+00:00,THEFT,16,False,2001
2017-07-02 19:30:00+00:00,THEFT,16,False,2017
2010-09-03 13:40:00+00:00,MOTOR VEHICLE THEFT,16,False,2010
2023-10-29 20:13:00+00:00,BATTERY,17,False,2023
2019-02-02 01:15:00+00:00,BATTERY,18,False,2019
2001-03-23 07:50:00+00:00,PROSTITUTION,18,True,2001
2022-08-09 09:30:00+00:00,CRIMINAL DAMAGE,18,False,2022
2021-06-11 22:00:00+00:00,DECEPTIVE PRACTICE,19,False,2021
2009-09-05 13:47:00+00:00,BURGLARY,19,True,2009
2016-03-03 18:00:00+00:00,THEFT,20,False,2016
2020-05-19 02:18:00+00:00,BATTERY,20,False,2020
2025-01-29 20:00:00+00:00,THEFT,20,False,2025
2010-06-10 03:00:00+00:00,THEFT,20,False,2010
2010-05-23 21:52:00+00:00,NARCOTICS,2,True,2010
2024-08-23 06:50:00+00:00,ASSAULT,22,False,2024
2002-12-18 19:14:29+00:00,NARCOTICS,22,True,2002
2007-07-01 01:00:00+00:00,THEFT,19,False,2007
2019-01-05 18:00:00+00:00,ASSAULT,24,False,2019
2019-03-08 17:30:00+00:00,CRIMINAL DAMAGE,25,False,2019
2003-10-24 20:00:00+00:00,BURGLARY,25,False,2003
2004-09-27 12:35:00+00:00,BATTERY,25,False,2004
2003-03-04 16:00:00+00:00,OTHER OFFENSE,25,False,2003
2003-11-11 17:35:00+00:00,NARCOTICS,25,True,2003
2021-01-05 16:33:00+00:00,CRIMINAL DAMAGE,25,False,2021
2004-04-06 07:30:00+00:00,CRIMINAL DAMAGE,25,False,2004
2017-12-21 18:30:00+00:00,ASSAULT,2,False,2017
2003-09-16 18:00:14+00:00,BURGLARY,2,False,2003
2011-07-18 18:45:00+00:00,NARCOTICS,3,True,2011
2005-03-03 00:56:00+00:00,BATTERY,3,True,2005
2007-02-20 09:55:00+00:00,ASSAULT,3,False,2007
2008-02-21 05:00:00+00:00,ROBBERY,3,False,2008
2003-11-06 11:57:50+00:00,NARCOTICS,4,True,2003
2006-07-13 19:10:00+00:00,CRIMINAL TRESPASS,4,True,2006
2015-05-16 17:00:00+00:00,BATTERY,5,False,2015
2021-05-10 10:28:00+00:00,THEFT,6,False,2021
2012-07-15 13:40:00+00:00,BURGLARY,6,False,2012
2004-09-09 14:15:00+00:00,CRIMINAL TRESPASS,6,True,2004
2014-07-30 08:15:00+00:00,NARCOTICS,6,True,2014
2005-10-30 10:00:00+00:00,BATTERY,6,False,2005
2024-12-22 09:20:00+00:00,STALKING,6,False,2024
2003-07-29 22:00:00+00:00,BATTERY,6,False,2003
2005-09-03 11:00:00+00:00,BURGLARY,6,False,2005
2018-05-21 15:30:00+00:00,THEFT,6,True,2018
2007-07-01 13:47:17+00:00,BATTERY,7,False,2007
2015-09-17 15:50:00+00:00,OTHER OFFENSE,8,False,2015
2013-12-30 07:00:00+00:00,MOTOR VEHICLE THEFT,8,False,2013
2021-09-18 14:00:00+00:00,THEFT,8,False,2021
2005-09-24 18:00:00+00:00,THEFT,8,False,2005
2021-12-12 11:00:00+00:00,MOTOR VEHICLE THEFT,8,True,2021
2011-10-30 00:01:00+00:00,BURGLARY,8,False,2011
2003-04-06 23:40:00+00:00,OTHER OFFENSE,9,True,2003
2007-04-19 17:30:00+00:00,BATTERY,9,True,2007
2004-10-21 13:57:00+00:00,OTHER OFFENSE,9,False,2004
2006-08-04 11:00:00+00:00,BATTERY,9,False,2006
2003-06-20 20:30:00+00:00,CRIMINAL DAMAGE,9,False,2003
2006-01-27 01:23:06+00:00,NARCOTICS,10,True,2006
2014-05-02 00:28:00+00:00,NARCOTICS,10,True,2014
2020-06-01 04:02:00+00:00,CRIMINAL DAMAGE,10,True,2020
2008-04-26 18:51:00+00:00,NARCOTICS,10,True,2008
2013-08-15 22:40:00+00:00,THEFT,11,False,2013
2020-10-21 08:00:00+00:00,MOTOR VEHICLE THEFT,11,False,2020
2001-06-23 12:43:17+00:00,NARCOTICS,11,True,2001
2009-01-20 07:52:00+00:00,NARCOTICS,11,True,2009
2002-08-21 14:00:00+00:00,ASSAULT,11,False,2002
2017-09-16 00:01:00+00:00,BATTERY,12,False,2017
2006-05-21 13:13:29+00:00,NARCOTICS,12,True,2006
2003-01-18 11:04:06+00:00,BATTERY,12,False,2003
2011-02-15 15:56:00+00:00,NARCOTICS,12,True,2011
2001-07-15 13:30:00+00:00,ROBBERY,12,False,2001
2019-06-19 00:01:00+00:00,DECEPTIVE PRACTICE,14,False,2019
2011-12-15 23:45:00+00:00,ROBBERY,15,False,2011
2016-05-22 19:45:00+00:00,THEFT,16,False,2016
2002-04-14 16:35:00+00:00,DECEPTIVE PRACTICE,16,False,2002
2014-02-27 05:19:00+00:00,THEFT,17,False,2014
2016-03-20 03:00:00+00:00,BATTERY,17,False,2016
2015-04-28 16:00:00+00:00,MOTOR VEHICLE THEFT,17,False,2015
2008-06-16 17:00:00+00:00,BURGLARY,17,False,2008
2020-12-01 12:35:00+00:00,THEFT,17,False,2020
2002-10-25 17:35:50+00:00,CRIMINAL TRESPASS,17,True,2002
2009-07-08 22:58:17+00:00,NARCOTICS,17,True,2009
2011-02-14 08:25:00+00:00,PUBLIC PEACE VIOLATION,17,False,2011
2001-03-14 09:30:00+00:00,GAMBLING,17,True,2001
2006-12-03 04:29:32+00:00,THEFT,18,False,2006
2003-08-12 15:32:17+00:00,CRIMINAL TRESPASS,18,True,2003
2002-01-14 22:00:00+00:00,THEFT,18,False,2002
2011-10-02 01:00:00+00:00,THEFT,18,False,2011
2001-01-04 23:00:00+00:00,NARCOTICS,18,True,2001
2013-07-05 22:06:00+00:00,NARCOTICS,18,True,2013
2011-07-08 21:00:00+00:00,THEFT,18,False,2011
2005-11-20 19:45:00+00:00,CRIMINAL DAMAGE,19,False,2005
2017-06-20 12:30:00+00:00,THEFT,19,True,2017
2018-04-07 14:29:00+00:00,THEFT,19,False,2018
2016-06-13 02:16:00+00:00,BATTERY,19,False,2016
2006-08-25 09:00:00+00:00,THEFT,20,False,2006
2019-11-15 09:00:00+00:00,OFFENSE INVOLVING CHILDREN,20,False,2019
2001-02-24 00:05:00+00:00,ASSAULT,2,False,2001
2018-01-24 12:30:00+00:00,OTHER OFFENSE,22,True,2018
2003-09-18 16:32:21+00:00,BATTERY,22,False,2003
2016-12-07 17:45:00+00:00,ROBBERY,22,True,2016
